"Gmt.time","Open","High","Low","Close","Volume"
"26.07.2017 23:30:00.000",0.95143,0.95145,0.95126,0.95138,709780001.6405
"26.07.2017 23:45:00.000",0.95138,0.95148,0.95117,0.95117,1078329996.1091
"27.07.2017 00:00:00.000",0.95118,0.95148,0.95073,0.95103,1611519996.643
"27.07.2017 00:15:00.000",0.95103,0.95136,0.95092,0.95136,1710020004.2723
"27.07.2017 00:30:00.000",0.95136,0.95141,0.95111,0.95138,1498790002.823
"27.07.2017 00:45:00.000",0.95137,0.95155,0.95109,0.95146,2013170005.7984
"27.07.2017 01:00:00.000",0.95145,0.95211,0.95138,0.95208,1245330009.4604
"27.07.2017 01:15:00.000",0.95208,0.95224,0.95198,0.95211,1599569988.2508
"27.07.2017 01:30:00.000",0.95211,0.9522,0.95173,0.95183,1110660005.5695
"27.07.2017 01:45:00.000",0.95184,0.95186,0.95097,0.95117,1693180006.0272
"27.07.2017 02:00:00.000",0.95116,0.95136,0.95089,0.95109,1348950004.5778
"27.07.2017 02:15:00.000",0.95108,0.95116,0.95081,0.95109,1051089995.3843
"27.07.2017 02:30:00.000",0.95108,0.95118,0.95056,0.95057,1112679996.4905
"27.07.2017 02:45:00.000",0.95058,0.95069,0.95038,0.95038,1085800003.0516
"27.07.2017 03:00:00.000",0.95038,0.95057,0.95033,0.95054,760059988.9758
"27.07.2017 03:15:00.000",0.95055,0.95072,0.95047,0.95058,684459991.4551
"27.07.2017 03:30:00.000",0.95058,0.95073,0.94897,0.94955,2380290019.989
"27.07.2017 03:45:00.000",0.94955,0.95018,0.94953,0.9501,1515219997.406
"27.07.2017 04:00:00.000",0.9501,0.9502,0.94995,0.94999,881540000.9155
"27.07.2017 04:15:00.000",0.94998,0.94998,0.94965,0.94967,1938770004.2723
"27.07.2017 04:30:00.000",0.94965,0.95026,0.94947,0.95026,1540520008.0871
"27.07.2017 04:45:00.000",0.95028,0.95057,0.95002,0.95021,1625049995.4224
"27.07.2017 05:00:00.000",0.95021,0.95075,0.95003,0.95075,1314769985.1989
"27.07.2017 05:15:00.000",0.95075,0.95075,0.95031,0.95047,1526779994.9644
"27.07.2017 05:30:00.000",0.95046,0.9509,0.95035,0.9509,1504509994.5071
"27.07.2017 05:45:00.000",0.9509,0.95109,0.95061,0.95081,1879089973.4497
"27.07.2017 06:00:00.000",0.95083,0.95152,0.95038,0.95087,2052349990.8448
"27.07.2017 06:15:00.000",0.95085,0.95137,0.95048,0.95052,2109479988.0983
"27.07.2017 06:30:00.000",0.95053,0.95117,0.95053,0.95089,1768089981.0791
"27.07.2017 06:45:00.000",0.95089,0.95158,0.95077,0.95111,1961039978.0275
"27.07.2017 07:00:00.000",0.95111,0.95189,0.95097,0.9517,3073489997.8638
"27.07.2017 07:15:00.000",0.95173,0.95364,0.95173,0.95346,2722400016.7847
"27.07.2017 07:30:00.000",0.95346,0.95351,0.95284,0.95351,2217820007.3244
"27.07.2017 07:45:00.000",0.95353,0.95407,0.9533,0.95347,2500219985.9618
"27.07.2017 08:00:00.000",0.95348,0.95389,0.95329,0.95347,2519669998.1689
"27.07.2017 08:15:00.000",0.95345,0.95474,0.95345,0.9545,2781429977.4172
"27.07.2017 08:30:00.000",0.95446,0.95457,0.95378,0.95435,2336790023.804
"27.07.2017 08:45:00.000",0.95435,0.95512,0.95388,0.95395,1861430000.3051
"27.07.2017 09:00:00.000",0.95395,0.95472,0.95349,0.95448,1933210006.7138
"27.07.2017 09:15:00.000",0.95448,0.95686,0.95435,0.95645,2368070014.9537
"27.07.2017 09:30:00.000",0.95645,0.95846,0.95582,0.95742,2223959991.4552
"27.07.2017 09:45:00.000",0.95744,0.95971,0.9574,0.9591,2187169986.725
"27.07.2017 10:00:00.000",0.95914,0.95938,0.95848,0.95869,1945449981.6894
"27.07.2017 10:15:00.000",0.95869,0.95903,0.95855,0.95892,2375139991.7601
"27.07.2017 10:30:00.000",0.95892,0.95945,0.95868,0.95889,1689409996.0327
"27.07.2017 10:45:00.000",0.95889,0.95956,0.95878,0.95935,1829979995.7276
"27.07.2017 11:00:00.000",0.95936,0.95956,0.95881,0.95941,2407049972.534
"27.07.2017 11:15:00.000",0.95941,0.9602,0.95921,0.95972,2365989982.6049
"27.07.2017 11:30:00.000",0.95973,0.96081,0.95937,0.9607,1888310012.8174
"27.07.2017 11:45:00.000",0.96072,0.96113,0.96024,0.96064,3072880004.8828
"27.07.2017 12:00:00.000",0.96063,0.9607,0.9601,0.96043,1621099983.2155
"27.07.2017 12:15:00.000",0.96045,0.96074,0.96004,0.96016,1919970001.2207
"27.07.2017 12:30:00.000",0.96019,0.9611,0.96009,0.96028,2496090003.9673
"27.07.2017 12:45:00.000",0.96028,0.9611,0.96011,0.961,2523310005.1878
"27.07.2017 13:00:00.000",0.96098,0.96191,0.96097,0.96182,2008160015.1063
"27.07.2017 13:15:00.000",0.96182,0.96217,0.96097,0.96139,2091049987.7928
"27.07.2017 13:30:00.000",0.96138,0.96149,0.9604,0.96062,1829850006.1035
"27.07.2017 13:45:00.000",0.96062,0.96083,0.95998,0.95999,1970289993.2862
"27.07.2017 14:00:00.000",0.96,0.96145,0.95988,0.96088,2191799995.4222
"27.07.2017 14:15:00.000",0.96087,0.96221,0.96068,0.96219,2362479995.7275
"27.07.2017 14:30:00.000",0.96218,0.9633,0.96182,0.9633,2488490005.4931
"27.07.2017 14:45:00.000",0.96338,0.96374,0.96293,0.96304,2820219993.5913
"27.07.2017 15:00:00.000",0.96307,0.96356,0.96248,0.96356,2706490013.1226
"27.07.2017 15:15:00.000",0.96359,0.96465,0.96344,0.96465,2243530006.4087
"27.07.2017 15:30:00.000",0.96468,0.96618,0.96461,0.9653,2009699989.3188
"27.07.2017 15:45:00.000",0.9653,0.96606,0.9653,0.96579,2014489990.2342
"27.07.2017 16:00:00.000",0.96578,0.96578,0.9653,0.9655,1841759975.4334
"27.07.2017 16:15:00.000",0.9655,0.96594,0.96516,0.9652,1405500011.4439
"27.07.2017 16:30:00.000",0.96521,0.96551,0.96465,0.96477,1334679988.8611
"27.07.2017 16:45:00.000",0.96476,0.96486,0.9644,0.96485,1320260009.7655
"27.07.2017 17:00:00.000",0.96487,0.96511,0.96445,0.96458,2016850006.1036
"27.07.2017 17:15:00.000",0.96458,0.96518,0.96381,0.9639,1796670021.0572
"27.07.2017 17:30:00.000",0.96387,0.964,0.96275,0.96372,2086630012.5123
"27.07.2017 17:45:00.000",0.96371,0.96432,0.96307,0.96348,2112220016.4794
"27.07.2017 18:00:00.000",0.96351,0.96432,0.96324,0.96339,2828460006.7138
"27.07.2017 18:15:00.000",0.96338,0.96387,0.96302,0.96313,1794650001.5259
"27.07.2017 18:30:00.000",0.96313,0.9638,0.96295,0.96376,1515610000.6104
"27.07.2017 18:45:00.000",0.96375,0.96439,0.96331,0.96421,1663160003.6621
"27.07.2017 19:00:00.000",0.96423,0.96459,0.96385,0.9644,1401259998.3216
"27.07.2017 19:15:00.000",0.96439,0.96456,0.96403,0.96449,1167309989.9292
"27.07.2017 19:30:00.000",0.9645,0.9645,0.96402,0.96422,750830009.4606
"27.07.2017 19:45:00.000",0.96424,0.96472,0.96421,0.96458,880109996.7955
"27.07.2017 20:00:00.000",0.96459,0.96536,0.96459,0.96499,839330009.4603
"27.07.2017 20:15:00.000",0.96499,0.96514,0.96484,0.96507,863970003.1283
"27.07.2017 20:30:00.000",0.96506,0.96587,0.96498,0.9653,1352699993.1334
"27.07.2017 20:45:00.000",0.9653,0.96542,0.96474,0.96477,1212750011.4443
"27.07.2017 21:00:00.000",0.96471,0.96482,0.96448,0.96472,1541209990.5012
"27.07.2017 21:15:00.000",0.96473,0.96482,0.96466,0.96482,636600002.2888
"27.07.2017 21:30:00.000",0.96477,0.96501,0.96469,0.9647,204759999.2752
"27.07.2017 21:45:00.000",0.9647,0.96504,0.96466,0.96504,915719991.684
"27.07.2017 22:00:00.000",0.96505,0.96516,0.96468,0.96472,625460000.0381
"27.07.2017 22:15:00.000",0.96472,0.96501,0.96434,0.96438,904920003.8912
"27.07.2017 22:30:00.000",0.96438,0.96443,0.96406,0.96421,701149999.6185
"27.07.2017 22:45:00.000",0.9642,0.96436,0.96387,0.9643,1555660007.4766
"27.07.2017 23:00:00.000",0.9643,0.96457,0.96418,0.96455,846489983.7972
"27.07.2017 23:15:00.000",0.96455,0.96455,0.96444,0.96445,748480009.079
"27.07.2017 23:30:00.000",0.96444,0.96446,0.96416,0.96427,704549993.9919
"27.07.2017 23:45:00.000",0.96427,0.96427,0.96334,0.96374,1520050013.0654
"28.07.2017 00:00:00.000",0.96374,0.96428,0.96343,0.96382,1719969995.4986
"28.07.2017 00:15:00.000",0.96382,0.96412,0.96361,0.9641,1354659986.4958
"28.07.2017 00:30:00.000",0.9641,0.96475,0.9641,0.96461,1735830005.6456
"28.07.2017 00:45:00.000",0.96463,0.97148,0.96457,0.97148,3576559993.7439
"28.07.2017 01:00:00.000",0.9715,0.97166,0.96801,0.96909,3044459983.8258
"28.07.2017 01:15:00.000",0.96909,0.96976,0.96865,0.96877,1900049983.9782
"28.07.2017 01:30:00.000",0.96877,0.96877,0.96822,0.96832,1448699991.2262
"28.07.2017 01:45:00.000",0.96832,0.97059,0.96787,0.97009,1765839981.079
"28.07.2017 02:00:00.000",0.97009,0.97011,0.96859,0.96888,1349490007.4005
"28.07.2017 02:15:00.000",0.96889,0.96961,0.96888,0.9696,878310001.3733
"28.07.2017 02:30:00.000",0.9696,0.97206,0.9696,0.97127,2055330028.5339
"28.07.2017 02:45:00.000",0.97127,0.97127,0.96964,0.97003,949900005.3407
"28.07.2017 03:00:00.000",0.97003,0.97049,0.96975,0.97046,1250920000.0762
"28.07.2017 03:15:00.000",0.97044,0.97053,0.96899,0.9695,1996069999.6948
"28.07.2017 03:30:00.000",0.9695,0.97035,0.96929,0.96935,2573829990.3867
"28.07.2017 03:45:00.000",0.96934,0.96954,0.96919,0.96945,894200006.4852
"28.07.2017 04:00:00.000",0.96945,0.96954,0.96917,0.96941,938400001.5258
"28.07.2017 04:15:00.000",0.96941,0.96945,0.96933,0.96945,679699997.902
"28.07.2017 04:30:00.000",0.96945,0.96952,0.96911,0.96928,669159991.2645
"28.07.2017 04:45:00.000",0.96928,0.97031,0.96928,0.97025,1182189990.0439
"28.07.2017 05:00:00.000",0.97025,0.97032,0.96975,0.9702,1932720014.5722
"28.07.2017 05:15:00.000",0.9702,0.97065,0.96945,0.96957,2265669971.4661
"28.07.2017 05:30:00.000",0.96957,0.97029,0.96885,0.96907,1794929996.4904
"28.07.2017 05:45:00.000",0.96908,0.9694,0.96838,0.96928,1405780024.5285
"28.07.2017 06:00:00.000",0.96928,0.96942,0.96641,0.96746,3529170028.6864
"28.07.2017 06:15:00.000",0.96747,0.96795,0.96668,0.96728,2392189994.812
"28.07.2017 06:30:00.000",0.96728,0.96774,0.96688,0.96757,2191540008.5451
"28.07.2017 06:45:00.000",0.96757,0.96889,0.9673,0.96878,2433089973.4496
"28.07.2017 07:00:00.000",0.96873,0.969,0.96607,0.96672,3904999984.7412
"28.07.2017 07:15:00.000",0.96672,0.96809,0.96635,0.9678,2876300010.6811
"28.07.2017 07:30:00.000",0.9678,0.96855,0.96744,0.96811,2552750000.0001
"28.07.2017 07:45:00.000",0.96813,0.9685,0.96746,0.96838,1938650028.2289
"28.07.2017 08:00:00.000",0.96838,0.9691,0.96731,0.96869,2874350021.3623
"28.07.2017 08:15:00.000",0.96869,0.97012,0.96863,0.96947,2556050025.9402
"28.07.2017 08:30:00.000",0.96946,0.97016,0.96935,0.96971,2160079978.9429
"28.07.2017 08:45:00.000",0.96973,0.97141,0.96971,0.97102,2234949993.1335
"28.07.2017 09:00:00.000",0.97102,0.9717,0.97028,0.97089,2774570007.3242
"28.07.2017 09:15:00.000",0.97089,0.97146,0.97038,0.97082,2156960014.3431
"28.07.2017 09:30:00.000",0.9708,0.97147,0.97058,0.9711,1549059997.5584
"28.07.2017 09:45:00.000",0.9711,0.97116,0.96978,0.96984,2701279975.8911
"28.07.2017 10:00:00.000",0.96991,0.97071,0.96932,0.97022,2427790008.5449
"28.07.2017 10:15:00.000",0.97022,0.9705,0.9698,0.97039,2104620025.6348
"28.07.2017 10:30:00.000",0.97039,0.97095,0.96938,0.97004,2504759994.5069
"28.07.2017 10:45:00.000",0.97003,0.97003,0.96928,0.96968,1619999996.1853
"28.07.2017 11:00:00.000",0.96968,0.9703,0.96939,0.9698,1335889987.9455
"28.07.2017 11:15:00.000",0.96978,0.97262,0.96974,0.97243,2488879989.6239
"28.07.2017 11:30:00.000",0.97243,0.97264,0.97158,0.97164,1804349994.6595
"28.07.2017 11:45:00.000",0.97162,0.97223,0.97089,0.971,2002429981.2319
"28.07.2017 12:00:00.000",0.97099,0.97108,0.96811,0.96825,2455629993.4386
"28.07.2017 12:15:00.000",0.96826,0.96827,0.96619,0.96736,2455920013.4277
"28.07.2017 12:30:00.000",0.96734,0.96741,0.96449,0.96538,4224470001.2207
"28.07.2017 12:45:00.000",0.96539,0.96813,0.96501,0.96798,4181349975.586
"28.07.2017 13:00:00.000",0.96797,0.96951,0.96715,0.96919,3100559982.2998
"28.07.2017 13:15:00.000",0.96919,0.96984,0.96836,0.96945,2129279998.7793
"28.07.2017 13:30:00.000",0.96944,0.97158,0.9694,0.97143,2930609970.0926
"28.07.2017 13:45:00.000",0.97143,0.97145,0.96983,0.97063,3128879989.624
"28.07.2017 14:00:00.000",0.97061,0.97112,0.96974,0.96983,3340679992.6758
"28.07.2017 14:15:00.000",0.96983,0.97014,0.96873,0.96874,2728510002.1362
"28.07.2017 14:30:00.000",0.96874,0.96893,0.96715,0.96854,3064969978.3325
"28.07.2017 14:45:00.000",0.96855,0.97004,0.96851,0.96853,3245169990.5395
"28.07.2017 15:00:00.000",0.96849,0.96912,0.96751,0.96754,3845090011.5968
"28.07.2017 15:15:00.000",0.96756,0.96895,0.96743,0.96856,2246699996.9482
"28.07.2017 15:30:00.000",0.96855,0.96892,0.96741,0.96788,2163009994.5068
"28.07.2017 15:45:00.000",0.96788,0.96876,0.96769,0.96824,1580790004.7304
"28.07.2017 16:00:00.000",0.96826,0.96874,0.96808,0.96818,1342889987.9455
"28.07.2017 16:15:00.000",0.96818,0.96856,0.96816,0.96854,984369993.2097
"28.07.2017 16:30:00.000",0.96856,0.96867,0.96823,0.96826,571759995.4605
"28.07.2017 16:45:00.000",0.96826,0.9688,0.96809,0.96871,895150014.8772
"28.07.2017 17:00:00.000",0.96869,0.96903,0.96818,0.96873,984760009.7656
"28.07.2017 17:15:00.000",0.96871,0.96975,0.96864,0.96975,1216200000.7629
"28.07.2017 17:30:00.000",0.96975,0.97109,0.96966,0.97079,1053170005.7984
"28.07.2017 17:45:00.000",0.97078,0.9708,0.96993,0.97019,710599991.7985
"28.07.2017 18:00:00.000",0.97021,0.97043,0.96985,0.96986,859229997.6349
"28.07.2017 18:15:00.000",0.96988,0.97014,0.96958,0.96973,958330001.8313
"28.07.2017 18:30:00.000",0.96973,0.96973,0.96911,0.9692,1098559997.5588
"28.07.2017 18:45:00.000",0.96917,0.96924,0.9679,0.96791,898679994.5831
"28.07.2017 19:00:00.000",0.96791,0.96869,0.96782,0.96846,1278459999.0843
"28.07.2017 19:15:00.000",0.96847,0.96877,0.96835,0.96866,788530004.5015
"28.07.2017 19:30:00.000",0.96864,0.96872,0.96837,0.96863,543850004.1962
"28.07.2017 19:45:00.000",0.96865,0.96875,0.96844,0.96848,463840005.8748
"28.07.2017 20:00:00.000",0.96849,0.96941,0.96847,0.96941,597820003.5097
"28.07.2017 20:15:00.000",0.96941,0.96941,0.96899,0.96899,467640000.3433
"28.07.2017 20:30:00.000",0.969,0.9692,0.96876,0.96876,599350000.3815
"28.07.2017 20:45:00.000",0.96878,0.96883,0.96834,0.96834,962649991.9891
"30.07.2017 21:00:00.000",0.96833,0.96962,0.96778,0.96867,162580000.4005
"30.07.2017 21:15:00.000",0.96867,0.96949,0.96805,0.96907,156609999.4183
"30.07.2017 21:30:00.000",0.96906,0.96962,0.96865,0.96865,136069999.6949
"30.07.2017 21:45:00.000",0.96884,0.96922,0.96865,0.96905,133659998.8936
"30.07.2017 22:00:00.000",0.9691,0.96951,0.9685,0.9688,632220003.3662
"30.07.2017 22:15:00.000",0.9688,0.96881,0.96835,0.96864,378879999.6374
"30.07.2017 22:30:00.000",0.96865,0.96886,0.9686,0.96873,333340002.0599
"30.07.2017 22:45:00.000",0.96872,0.96872,0.96843,0.96846,484470002.1744
"30.07.2017 23:00:00.000",0.96846,0.96878,0.96846,0.96874,558079997.0627
"30.07.2017 23:15:00.000",0.96874,0.96877,0.96851,0.96856,622369989.3954
"30.07.2017 23:30:00.000",0.96856,0.96874,0.96795,0.96806,738110002.5178
"30.07.2017 23:45:00.000",0.96806,0.96922,0.96802,0.9692,813960002.8992
"31.07.2017 00:00:00.000",0.96919,0.96942,0.96867,0.96906,982159999.8476
"31.07.2017 00:15:00.000",0.96906,0.96948,0.96856,0.96872,1255459999.0844
"31.07.2017 00:30:00.000",0.96873,0.96874,0.96807,0.96807,738060007.0953
"31.07.2017 00:45:00.000",0.9681,0.96837,0.96679,0.96701,1685579975.1279
"31.07.2017 01:00:00.000",0.96702,0.96822,0.96625,0.9677,1203650003.4334
"31.07.2017 01:15:00.000",0.9677,0.96824,0.96765,0.96788,999269996.6432
"31.07.2017 01:30:00.000",0.96789,0.96823,0.96788,0.96812,721269994.7357
"31.07.2017 01:45:00.000",0.96812,0.9684,0.968,0.9683,1076199988.3651
"31.07.2017 02:00:00.000",0.96829,0.96836,0.96765,0.96767,592580002.7848
"31.07.2017 02:15:00.000",0.96766,0.96794,0.96762,0.9679,541299999.2372
"31.07.2017 02:30:00.000",0.96791,0.96816,0.96784,0.96785,578780003.5477
"31.07.2017 02:45:00.000",0.96784,0.96845,0.96781,0.9681,652309993.7438
"31.07.2017 03:00:00.000",0.9681,0.96892,0.96808,0.96854,1175350009.9182
"31.07.2017 03:15:00.000",0.96854,0.96857,0.96845,0.96855,673149990.5586
"31.07.2017 03:30:00.000",0.96855,0.96855,0.96816,0.96818,1235619981.7657
"31.07.2017 03:45:00.000",0.96818,0.96857,0.96818,0.96847,549339998.2453
"31.07.2017 04:00:00.000",0.96847,0.96852,0.96828,0.96845,657719993.1143
"31.07.2017 04:15:00.000",0.96844,0.96844,0.96826,0.9683,398369998.9317
"31.07.2017 04:30:00.000",0.9683,0.96839,0.96828,0.96834,458079995.1551
"31.07.2017 04:45:00.000",0.96836,0.96837,0.9683,0.96834,300150001.526
"31.07.2017 05:00:00.000",0.96836,0.96837,0.96807,0.96809,229460001.4687
"31.07.2017 05:15:00.000",0.96809,0.96812,0.96807,0.96808,493429996.0136
"31.07.2017 05:30:00.000",0.96808,0.96871,0.96808,0.96862,499219996.4523
"31.07.2017 05:45:00.000",0.96862,0.96865,0.96774,0.96787,639840002.06
"31.07.2017 06:00:00.000",0.96786,0.96909,0.96781,0.96908,1513200012.2071
"31.07.2017 06:15:00.000",0.96906,0.96931,0.96792,0.96796,1698040008.5449
"31.07.2017 06:30:00.000",0.96798,0.96898,0.96774,0.96779,1613900012.9702
"31.07.2017 06:45:00.000",0.96779,0.968,0.96685,0.96688,1117489994.0489
"31.07.2017 07:00:00.000",0.96692,0.96822,0.96687,0.96812,1832639991.7602
"31.07.2017 07:15:00.000",0.96811,0.96858,0.96746,0.96746,1684080005.6457
"31.07.2017 07:30:00.000",0.96746,0.96772,0.96641,0.96713,2034179992.6757
"31.07.2017 07:45:00.000",0.96711,0.96805,0.9671,0.96797,1563870014.1908
"31.07.2017 08:00:00.000",0.96796,0.96865,0.9676,0.96829,1499460010.5286
"31.07.2017 08:15:00.000",0.9683,0.96948,0.96822,0.96885,1113990009.308
"31.07.2017 08:30:00.000",0.96886,0.96944,0.96837,0.96936,1181139991.7602
"31.07.2017 08:45:00.000",0.96936,0.97021,0.96919,0.97003,1477210010.5287
"31.07.2017 09:00:00.000",0.97002,0.97033,0.96925,0.97019,2286810005.188
"31.07.2017 09:15:00.000",0.97019,0.97057,0.9698,0.97049,1366150005.3404
"31.07.2017 09:30:00.000",0.97047,0.97064,0.96999,0.97049,1365190010.0709
"31.07.2017 09:45:00.000",0.97049,0.97063,0.96895,0.9696,1438410007.4769
"31.07.2017 10:00:00.000",0.9696,0.97077,0.96952,0.9702,1365870006.5614
"31.07.2017 10:15:00.000",0.9702,0.9712,0.97019,0.97113,1364990005.493
"31.07.2017 10:30:00.000",0.97111,0.97124,0.97063,0.97066,1165479995.7275
"31.07.2017 10:45:00.000",0.97068,0.97096,0.97057,0.97066,838910007.4768
"31.07.2017 11:00:00.000",0.97067,0.97089,0.96951,0.9701,1445309993.7439
"31.07.2017 11:15:00.000",0.97012,0.97027,0.96899,0.96906,1183429996.4905
"31.07.2017 11:30:00.000",0.96907,0.96937,0.96887,0.96898,1137569993.9729
"31.07.2017 11:45:00.000",0.96901,0.96947,0.96873,0.96941,1214930015.564
"31.07.2017 12:00:00.000",0.96944,0.96945,0.96853,0.96853,1200119998.9317
"31.07.2017 12:15:00.000",0.96852,0.96897,0.96845,0.96861,1394959999.0847
"31.07.2017 12:30:00.000",0.9686,0.96994,0.96829,0.96992,2338280017.8529
"31.07.2017 12:45:00.000",0.96991,0.97041,0.96922,0.96955,2164670005.7983
"31.07.2017 13:00:00.000",0.96954,0.96986,0.96924,0.96931,1838680011.7494
"31.07.2017 13:15:00.000",0.96934,0.96964,0.96919,0.96935,1652670005.7983
"31.07.2017 13:30:00.000",0.96935,0.96995,0.96913,0.96984,1646500034.3322
"31.07.2017 13:45:00.000",0.96983,0.96983,0.96902,0.96931,2492409973.1443
"31.07.2017 14:00:00.000",0.96928,0.96979,0.96809,0.96812,2822010002.1362
"31.07.2017 14:15:00.000",0.96811,0.96895,0.96776,0.96849,2292700000.7631
"31.07.2017 14:30:00.000",0.96849,0.96927,0.96809,0.9681,2060279975.8912
"31.07.2017 14:45:00.000",0.9681,0.96846,0.96457,0.96463,3311080009.4604
"31.07.2017 15:00:00.000",0.96463,0.96556,0.96364,0.96544,3221569992.0656
"31.07.2017 15:15:00.000",0.96543,0.96664,0.96528,0.96655,2322030021.6674
"31.07.2017 15:30:00.000",0.96654,0.96692,0.9661,0.96686,1518680015.564
"31.07.2017 15:45:00.000",0.96686,0.96754,0.96466,0.96519,2498329986.5724
"31.07.2017 16:00:00.000",0.96517,0.9653,0.96411,0.96518,2715529968.2617
"31.07.2017 16:15:00.000",0.96517,0.96625,0.96517,0.96607,2486389991.7605
"31.07.2017 16:30:00.000",0.96611,0.96667,0.96556,0.96667,1676969982.1473
"31.07.2017 16:45:00.000",0.96667,0.967,0.96607,0.96657,1555560001.3733
"31.07.2017 17:00:00.000",0.96656,0.96778,0.96626,0.96777,1577260002.1361
"31.07.2017 17:15:00.000",0.96776,0.96778,0.96645,0.96692,1445410003.6621
"31.07.2017 17:30:00.000",0.96691,0.96716,0.96598,0.96615,1553830017.0899
"31.07.2017 17:45:00.000",0.96614,0.96731,0.96597,0.96726,1592620006.5611
"31.07.2017 18:00:00.000",0.96726,0.96745,0.96648,0.96671,1019020002.3651
"31.07.2017 18:15:00.000",0.96671,0.96673,0.96595,0.96623,1441339998.2453
"31.07.2017 18:30:00.000",0.9662,0.9662,0.96565,0.96573,1584400024.4143
"31.07.2017 18:45:00.000",0.96574,0.96691,0.96525,0.96671,1832679981.2316
"31.07.2017 19:00:00.000",0.96669,0.96683,0.96554,0.96682,2251330017.0898
"31.07.2017 19:15:00.000",0.96681,0.96712,0.96662,0.96698,1458710002.8992
"31.07.2017 19:30:00.000",0.96699,0.96708,0.96671,0.96674,912340000.1527
"31.07.2017 19:45:00.000",0.96673,0.96718,0.9667,0.9671,1408640007.0192
"31.07.2017 20:00:00.000",0.96708,0.96784,0.9665,0.96773,1055140003.2043
"31.07.2017 20:15:00.000",0.96774,0.9679,0.96762,0.96781,793699993.1337
"31.07.2017 20:30:00.000",0.9678,0.9678,0.96668,0.96679,851799992.5614
"31.07.2017 20:45:00.000",0.9668,0.96717,0.96632,0.96632,1069670013.4276
"31.07.2017 21:00:00.000",0.96629,0.96655,0.96587,0.96645,330159998.4169
"31.07.2017 21:15:00.000",0.96643,0.96688,0.96641,0.96668,413210000.0381
"31.07.2017 21:30:00.000",0.96667,0.96704,0.96652,0.96665,1005369989.3954
"31.07.2017 21:45:00.000",0.96665,0.96703,0.96641,0.96678,843009995.4606
"31.07.2017 22:00:00.000",0.96677,0.96709,0.96668,0.96691,554430003.1661
"31.07.2017 22:15:00.000",0.96691,0.96699,0.96657,0.96695,485550001.6211
"31.07.2017 22:30:00.000",0.96696,0.96719,0.96696,0.96719,259090001.5829
"31.07.2017 22:45:00.000",0.96721,0.96721,0.96705,0.96714,317949999.3325
"31.07.2017 23:00:00.000",0.96717,0.96749,0.96715,0.96749,917750017.1663
"31.07.2017 23:15:00.000",0.96748,0.96748,0.96717,0.96739,544550001.1446
"31.07.2017 23:30:00.000",0.9674,0.9674,0.96647,0.96649,487329993.9632
"31.07.2017 23:45:00.000",0.96655,0.96766,0.96597,0.96737,1034650006.2942
"01.08.2017 00:00:00.000",0.96738,0.96757,0.96614,0.96663,1168269981.3842
"01.08.2017 00:15:00.000",0.96661,0.96718,0.96661,0.96689,909980007.1716
"01.08.2017 00:30:00.000",0.9669,0.96699,0.96645,0.96698,863800002.0981
"01.08.2017 00:45:00.000",0.96699,0.96771,0.96616,0.96617,1776699989.319
"01.08.2017 01:00:00.000",0.96616,0.96688,0.96615,0.96678,1187170000.0763
"01.08.2017 01:15:00.000",0.9668,0.96697,0.96644,0.9666,1138109998.7029
"01.08.2017 01:30:00.000",0.9666,0.96734,0.96655,0.96719,835609997.7494
"01.08.2017 01:45:00.000",0.96719,0.96738,0.96682,0.96688,1106710004.8066
"01.08.2017 02:00:00.000",0.96688,0.96721,0.96681,0.96697,668969995.4985
"01.08.2017 02:15:00.000",0.96697,0.96722,0.9664,0.9664,1212540000.9158
"01.08.2017 02:30:00.000",0.96641,0.96651,0.96632,0.9664,855770002.365
"01.08.2017 02:45:00.000",0.9664,0.96666,0.96614,0.96652,778370002.7465
"01.08.2017 03:00:00.000",0.96651,0.9669,0.9665,0.96688,533339996.3379
"01.08.2017 03:15:00.000",0.96688,0.967,0.96667,0.9667,453510001.1827
"01.08.2017 03:30:00.000",0.96668,0.96683,0.96659,0.96678,611110000.6105
"01.08.2017 03:45:00.000",0.96678,0.96718,0.96672,0.96707,521880005.8364
"01.08.2017 04:00:00.000",0.96707,0.96707,0.96633,0.96693,453399998.665
"01.08.2017 04:15:00.000",0.96692,0.96693,0.9666,0.96666,599849994.1826
"01.08.2017 04:30:00.000",0.96666,0.96707,0.9664,0.96662,1490189983.3679
"01.08.2017 04:45:00.000",0.96663,0.9668,0.96642,0.96649,914230007.1717
"01.08.2017 05:00:00.000",0.9665,0.96673,0.96633,0.96673,634139994.1443
"01.08.2017 05:15:00.000",0.96673,0.96693,0.96651,0.9667,451880005.8363
"01.08.2017 05:30:00.000",0.96669,0.96704,0.96669,0.96689,822729993.8201
"01.08.2017 05:45:00.000",0.96688,0.96748,0.96686,0.96719,959150005.3407
"01.08.2017 06:00:00.000",0.96725,0.9683,0.96707,0.96785,1223310003.2808
"01.08.2017 06:15:00.000",0.96785,0.96812,0.9675,0.96753,951709999.0845
"01.08.2017 06:30:00.000",0.96753,0.96792,0.96718,0.96756,1410449979.7821
"01.08.2017 06:45:00.000",0.96755,0.96807,0.96736,0.96802,1264020015.7165
"01.08.2017 07:00:00.000",0.96805,0.96829,0.96724,0.96725,1695789993.2864
"01.08.2017 07:15:00.000",0.96727,0.96768,0.96657,0.96682,1598440002.4414
