0,14:22:06.094,2016.08.01 04:02:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.094,2016.08.01 04:03:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.094,2016.08.01 04:04:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.094,2016.08.01 04:06:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 04:07:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 04:08:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 04:09:00  Qualquercoisa EURUSD,M1: C
0,14:22:06.094,2016.08.01 04:10:00  Qualquercoisa EURUSD,M1: A
0,14:22:06.094,2016.08.01 04:11:00  Qualquercoisa EURUSD,M1: A
0,14:22:06.094,2016.08.01 04:12:00  Qualquercoisa EURUSD,M1: A
0,14:22:06.094,2016.08.01 04:13:00  Qualquercoisa EURUSD,M1: A
0,14:22:06.094,2016.08.01 04:14:00  Qualquercoisa EURUSD,M1: A
0,14:22:06.094,2016.08.01 04:15:00  Qualquercoisa EURUSD,M1: A
0,14:22:06.094,2016.08.01 04:16:00  Qualquercoisa EURUSD,M1: time 1/8/2016 DW 7 I init price 1.11756
0,14:22:06.094,2016.08.01 04:17:00  Qualquercoisa EURUSD,M1: DW 7 E final price 1.117620 lucro 5
0,14:22:06.094,2016.08.01 04:18:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.109,2016.08.01 04:19:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.109,2016.08.01 04:21:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.109,2016.08.01 04:22:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.109,2016.08.01 04:23:00  Qualquercoisa EURUSD,M1: C
0,14:22:06.109,2016.08.01 04:24:00  Qualquercoisa EURUSD,M1: A
0,14:22:06.109,2016.08.01 04:25:01  Qualquercoisa EURUSD,M1: A
0,14:22:06.109,2016.08.01 04:26:00  Qualquercoisa EURUSD,M1: A
0,14:22:06.109,2016.08.01 04:27:00  Qualquercoisa EURUSD,M1: time 1/8/2016 UP 8 H init price 1.11764
0,14:22:06.109,2016.08.01 04:28:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.109,2016.08.01 04:29:00  Qualquercoisa EURUSD,M1: UP 8 D final price 1.117610 lucro -2
0,14:22:06.109,2016.08.01 04:30:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.109,2016.08.01 04:31:00  Qualquercoisa EURUSD,M1: UP 8 D final price 1.117570 lucro -7
0,14:22:06.109,2016.08.01 04:32:00  Qualquercoisa EURUSD,M1: B
